Nombre d'essieux,ID de péage,Code de péage
5805,Sun Aug 15 13:43:38 2021,2251865
5806,Thu Aug  5 06:57:50 2021,8874240
5807,Tue Aug  3 15:24:40 2021,6272157
5808,Thu Aug 12 22:04:37 2021,5501083
5809,Mon Aug  9 18:05:46 2021,4803475
5810,Fri Aug  6 02:51:02 2021,330797
5811,Sat Aug  7 02:18:55 2021,5319869
5812,Mon Aug  9 11:23:06 2021,8580866
5813,Mon Aug 16 19:02:57 2021,4781400
5814,Tue Aug 17 18:38:39 2021,2888284
5815,Sun Aug  1 07:44:41 2021,2857529
5816,Fri Jul 30 10:11:09 2021,5203172
5817,Tue Aug 10 09:20:38 2021,5652940
5818,Tue Aug  3 07:16:17 2021,124045
5819,Tue Aug  3 18:51:18 2021,8335570
5820,Sun Aug  8 13:33:55 2021,6477596
5821,Tue Aug  3 00:55:54 2021,8004123
5822,Wed Aug  4 06:01:38 2021,7955580
5823,Sun Aug 15 01:26:10 2021,8569253
5824,Fri Aug 20 13:31:41 2021,577541
5825,Wed Aug  4 13:13:14 2021,660171
5826,Fri Jul 30 20:22:47 2021,7483733
5827,Mon Aug  9 18:59:45 2021,4256733
5828,Wed Aug 11 01:21:40 2021,3162563
5829,Sat Aug 21 10:59:26 2021,9438596
5830,Fri Aug  6 00:54:57 2021,461962
5831,Fri Jul 30 04:29:12 2021,9103923
5832,Sat Aug 14 17:52:15 2021,3203679
5833,Wed Aug 11 22:55:21 2021,5235885
5834,Sun Aug 15 10:08:20 2021,5097958
5835,Sat Aug  7 03:27:50 2021,7316755
5836,Fri Aug 13 04:10:36 2021,4419013
5837,Tue Aug 10 19:04:36 2021,2120752
5838,Thu Aug 19 20:14:35 2021,4759684
5839,Thu Jul 29 13:17:08 2021,6304600
5840,Fri Aug 13 18:12:04 2021,7093479
5841,Thu Jul 29 12:47:27 2021,4939611
5842,Thu Aug  5 05:29:56 2021,7563617
5843,Sun Aug  1 06:24:20 2021,9269769
5844,Tue Aug 17 00:16:12 2021,8016304
5845,Thu Aug 12 07:02:58 2021,7032727
5846,Wed Aug 11 11:46:52 2021,7312965
5847,Mon Aug  2 16:22:27 2021,6205577
5848,Sun Aug 22 15:30:49 2021,2193044
5849,Sun Aug 15 15:05:54 2021,9942125
5850,Sat Jul 31 07:01:25 2021,682481
5851,Mon Aug 16 03:28:10 2021,1009820
5852,Thu Aug 19 02:11:22 2021,2891101
5853,Tue Aug 10 01:01:19 2021,6182711
5854,Sat Aug 21 07:28:29 2021,8825276
5855,Tue Aug 10 08:11:18 2021,8740684
5856,Sun Aug  1 00:17:32 2021,8247059
5857,Fri Aug 13 13:51:25 2021,2524523
5858,Wed Aug 11 14:34:20 2021,2947533
5859,Fri Aug 13 06:44:25 2021,9730075
5860,Thu Aug 12 12:04:22 2021,3941549
5861,Tue Aug  3 10:00:25 2021,9178225
5862,Sun Aug 15 19:36:36 2021,685266
5863,Sun Aug 22 07:51:44 2021,4405798
5864,Fri Aug 20 13:12:14 2021,3267525
5865,Wed Aug 18 06:06:15 2021,6783722
5866,Fri Jul 30 01:19:44 2021,3966360
5867,Sun Aug 22 17:26:49 2021,4376919
5868,Mon Aug 16 10:45:12 2021,7585536
5869,Thu Aug  5 16:28:46 2021,1702675
5870,Sun Aug  8 17:55:19 2021,3334896
5871,Sun Aug 15 13:55:58 2021,2118082
5872,Fri Aug  6 17:51:39 2021,6332848
5873,Mon Aug  2 09:47:36 2021,8480642
5874,Wed Aug  4 00:07:16 2021,622837
5875,Tue Aug 10 17:30:16 2021,1871104
5876,Tue Aug  3 07:41:04 2021,245404
5877,Mon Aug 16 06:23:05 2021,9209550
5878,Sun Aug  1 03:26:49 2021,2733497
5879,Thu Aug 19 08:13:18 2021,791991
5880,Thu Jul 29 23:45:01 2021,5593794
5881,Fri Jul 30 20:34:02 2021,609994
5882,Mon Aug 16 10:54:12 2021,4155880
5883,Sun Aug 15 04:22:02 2021,5020403
5884,Fri Jul 30 08:41:10 2021,6682026
5885,Fri Aug 20 06:33:36 2021,2157469
5886,Sat Aug 21 06:06:12 2021,7300982
5887,Wed Aug 18 15:49:47 2021,8029176
5888,Tue Aug 17 22:23:48 2021,6049726
5889,Wed Aug  4 10:52:01 2021,7315120
5890,Wed Aug 18 23:10:15 2021,785701
5891,Sun Aug  8 12:28:24 2021,5219238
5892,Sun Aug 15 02:36:59 2021,327171
5893,Sat Aug 14 22:34:36 2021,4145196
5894,Thu Aug  5 04:15:38 2021,1582984
5895,Mon Aug 16 04:56:08 2021,7757973
5896,Tue Aug 10 08:34:39 2021,8882351
5897,Thu Aug 12 08:08:54 2021,4960138
5898,Wed Aug 18 08:32:15 2021,4008834
5899,Wed Aug  4 06:17:28 2021,8720320
5900,Mon Aug  9 09:08:51 2021,622149
5901,Mon Aug 16 10:42:45 2021,1678052
5902,Thu Aug  5 19:08:00 2021,3271576
5903,Sat Jul 31 14:07:56 2021,8341934
5904,Sat Aug 21 11:52:05 2021,4409380
5905,Wed Aug  4 05:56:54 2021,7681166
5906,Sat Jul 31 12:07:28 2021,84689
5907,Mon Aug 16 11:26:59 2021,4693087
5908,Sun Aug  1 10:19:02 2021,1687485
5909,Fri Aug  6 05:03:05 2021,8032454
5910,Mon Aug  2 01:38:17 2021,7994643
5911,Sat Aug 21 16:45:12 2021,8455595
5912,Tue Aug 10 20:15:05 2021,6572335
5913,Wed Aug 11 14:34:17 2021,3571399
5914,Sun Aug  1 21:39:05 2021,5796031
5915,Tue Aug  3 09:08:37 2021,2269174
5916,Fri Aug 13 06:10:41 2021,5858922
5917,Tue Aug 17 04:07:37 2021,5621421
5918,Fri Aug 20 18:35:48 2021,2137592
5919,Wed Aug 11 14:33:34 2021,1090734
5920,Sat Jul 31 05:23:30 2021,5150630
5921,Wed Aug  4 09:55:39 2021,3781296
5922,Wed Aug 11 17:56:20 2021,4597516
5923,Tue Aug 17 08:54:35 2021,2101536
5924,Tue Aug  3 09:37:39 2021,3786840
5925,Tue Aug 17 12:12:03 2021,1077720
5926,Thu Aug 12 10:35:01 2021,6742213
5927,Tue Aug 10 16:39:28 2021,2565855
5928,Tue Aug 10 04:21:11 2021,4620541
5929,Wed Aug 11 03:16:18 2021,6494935
5930,Sat Aug  7 18:39:02 2021,8628067
5931,Fri Aug 13 02:28:43 2021,2302123
5932,Thu Aug  5 05:27:24 2021,8078617
5933,Sun Aug 22 14:29:48 2021,477533
5934,Fri Aug  6 16:07:13 2021,6477493
5935,Mon Aug 16 10:14:43 2021,7360399
5936,Fri Aug 20 02:58:46 2021,86880
5937,Fri Aug  6 14:49:10 2021,2529667
5938,Fri Aug 20 09:39:14 2021,514741
5939,Sun Aug  1 14:57:07 2021,1620807
5940,Thu Jul 29 23:10:46 2021,4709305
5941,Sat Aug 21 22:37:27 2021,2533587
5942,Tue Aug 10 07:31:20 2021,4874164
5943,Tue Aug 10 15:08:08 2021,4491041
5944,Mon Aug  2 06:01:13 2021,751441
5945,Fri Jul 30 08:51:59 2021,3293647
5946,Wed Aug 18 13:06:43 2021,921492
5947,Wed Aug 11 17:11:00 2021,838687
5948,Sat Aug  7 00:33:10 2021,1765185
5949,Fri Aug  6 15:30:33 2021,5216740
5950,Thu Aug 12 08:21:40 2021,3839435
5951,Fri Aug  6 13:51:25 2021,4163183
5952,Fri Jul 30 17:59:44 2021,1543578
5953,Thu Aug  5 01:38:08 2021,5051759
5954,Wed Aug 11 20:16:49 2021,3190249
5955,Mon Aug  9 02:46:24 2021,3994398
5956,Tue Aug 17 13:27:53 2021,5393760
5957,Tue Aug  3 05:17:10 2021,2128695
5958,Sat Jul 31 12:45:29 2021,4857692
5959,Fri Aug 20 18:10:04 2021,9485989
5960,Wed Aug 11 16:19:39 2021,6604819
5961,Sat Jul 31 21:57:04 2021,4514683
5962,Wed Aug 18 19:47:43 2021,2913339
5963,Wed Aug 18 02:06:14 2021,8212212
5964,Fri Aug  6 21:44:58 2021,6019007
5965,Sat Aug 14 14:32:58 2021,3123728
5966,Sun Aug  1 10:50:24 2021,5006481
5967,Wed Aug 18 00:02:51 2021,6805646
5968,Sun Aug 15 06:32:56 2021,9878829
5969,Mon Aug  2 05:06:36 2021,2988099
5970,Sat Aug  7 16:42:04 2021,6308632
5971,Thu Aug  5 04:18:21 2021,5210646
5972,Wed Aug 18 23:38:47 2021,5940387
5973,Sat Aug  7 15:54:05 2021,2979070
5974,Sat Aug 14 16:13:05 2021,9300422
5975,Thu Aug  5 01:38:19 2021,7425116
5976,Sat Aug 14 11:17:25 2021,4497978
5977,Fri Aug 20 11:37:13 2021,6592729
5978,Wed Aug 11 02:05:22 2021,316816
5979,Mon Aug  2 02:27:24 2021,1545973
5980,Mon Aug  9 17:31:45 2021,5215856
5981,Mon Aug  9 17:45:27 2021,3310074
5982,Sun Aug 15 23:43:20 2021,4528694
5983,Sun Aug 22 18:03:45 2021,2487000
5984,Sat Jul 31 03:47:06 2021,6915357
5985,Mon Aug  2 07:10:45 2021,2904412
5986,Thu Aug 19 23:02:30 2021,7107187
5987,Sat Aug 14 03:58:03 2021,3684906
5988,Thu Aug 19 13:36:17 2021,8722043
5989,Fri Jul 30 18:44:05 2021,6263885
5990,Tue Aug 10 00:44:30 2021,9246705
5991,Sat Aug 14 05:33:16 2021,6389742
5992,Sat Aug 14 12:51:58 2021,8984820
5993,Sat Jul 31 02:50:31 2021,3973158
5994,Thu Aug  5 13:42:48 2021,1926502
5995,Thu Aug  5 04:02:35 2021,359330
5996,Thu Jul 29 18:30:00 2021,751524
5997,Fri Aug 13 01:58:14 2021,9756984
5998,Tue Aug 17 02:13:33 2021,4225678
5999,Tue Aug 10 01:22:15 2021,7440601
6000,Tue Aug 17 01:42:50 2021,4654218
6001,Thu Aug  5 05:59:28 2021,5780010
6002,Mon Aug 16 12:34:26 2021,3462151
6003,Fri Aug  6 15:10:50 2021,6939650
6004,Fri Aug  6 20:39:17 2021,8368608
6005,Sun Aug  8 21:34:00 2021,4211520
6006,Mon Aug 16 07:31:55 2021,3292179
6007,Sun Aug 22 04:44:21 2021,7122258
6008,Tue Aug 10 08:48:06 2021,5366950
6009,Sun Aug  8 03:55:15 2021,6974142
6010,Sat Aug 14 04:50:09 2021,2050329
6011,Mon Aug  9 15:38:37 2021,7541460
6012,Thu Aug 12 07:05:46 2021,432452
6013,Fri Aug 20 04:59:34 2021,9243130
6014,Tue Aug 17 09:36:57 2021,822914
6015,Sun Aug 22 04:44:13 2021,9613657
6016,Sat Aug  7 10:06:42 2021,6824462
6017,Fri Jul 30 17:41:26 2021,7632875
6018,Sun Aug 15 22:33:37 2021,5404429
6019,Sun Aug 15 14:38:33 2021,2015043
6020,Sat Jul 31 04:21:58 2021,6565048
6021,Sat Aug 14 21:08:30 2021,4003339
6022,Tue Aug  3 19:51:38 2021,5495796
6023,Mon Aug 16 06:33:41 2021,9056213
6024,Tue Aug 17 16:42:26 2021,3853157
6025,Sat Jul 31 01:56:16 2021,816572
6026,Fri Aug 20 03:45:26 2021,1543003
6027,Wed Aug 18 15:33:09 2021,8500820
6028,Tue Aug 17 22:09:45 2021,4369460
6029,Thu Aug  5 10:39:34 2021,1296429
6030,Mon Aug  2 01:07:25 2021,6776338
6031,Wed Aug  4 08:16:55 2021,889851
6032,Sun Aug 22 18:42:11 2021,3783615
6033,Tue Aug  3 05:59:19 2021,6924838
6034,Thu Aug 19 18:18:02 2021,4219171
6035,Sat Aug 21 11:01:36 2021,217253
6036,Tue Aug  3 17:26:24 2021,8386199
6037,Mon Aug 16 20:00:57 2021,2608171
6038,Sat Aug 14 11:36:34 2021,9844286
6039,Sun Aug  8 22:42:55 2021,1257187
6040,Tue Aug 17 11:02:07 2021,2252044
6041,Wed Aug 18 12:59:25 2021,5486972
6042,Wed Aug 11 15:07:18 2021,3993327
6043,Mon Aug  2 03:45:00 2021,3595645
6044,Sun Aug  1 22:11:57 2021,3131291
6045,Tue Aug 17 18:05:10 2021,7421119
6046,Sat Aug  7 17:15:10 2021,5923851
6047,Mon Aug  9 16:18:29 2021,1536084
6048,Fri Aug  6 02:35:11 2021,7423774
6049,Sat Aug 21 18:52:18 2021,6298074
6050,Sat Jul 31 18:49:24 2021,4586120
6051,Fri Aug  6 01:34:09 2021,6989397
6052,Fri Jul 30 07:06:19 2021,7612122
6053,Tue Aug 10 12:10:39 2021,9211207
6054,Sun Aug 22 02:24:14 2021,3901152
6055,Mon Aug 16 02:58:14 2021,2477977
6056,Sun Aug 15 08:38:53 2021,6806988
6057,Sun Aug 15 19:26:44 2021,6130826
6058,Sun Aug  1 04:10:16 2021,1393572
6059,Wed Aug 18 03:13:34 2021,5604081
6060,Fri Aug 20 07:39:19 2021,2910601
6061,Tue Aug  3 18:57:05 2021,6817195
6062,Fri Aug  6 08:30:19 2021,5268094
6063,Fri Aug 20 10:53:21 2021,6273700
6064,Sun Aug 15 10:18:56 2021,2861974
6065,Fri Aug 13 16:54:53 2021,2284913
6066,Sat Aug 21 13:14:58 2021,1119115
6067,Sat Aug 21 00:21:43 2021,6539218
6068,Mon Aug  9 12:18:16 2021,4900727
6069,Thu Jul 29 23:05:03 2021,3262246
6070,Wed Aug  4 22:15:30 2021,3085342
6071,Sat Jul 31 14:38:41 2021,4772864
6072,Tue Aug  3 12:26:02 2021,7449750
6073,Wed Aug 18 18:09:16 2021,1900910
6074,Sun Aug 15 09:23:50 2021,3112887
6075,Sun Aug  1 14:42:19 2021,97520
6076,Thu Aug  5 10:29:04 2021,7982823
6077,Tue Aug 17 10:31:39 2021,2514597
6078,Sat Aug  7 12:26:48 2021,8239378
6079,Mon Aug  9 17:22:06 2021,2072565
6080,Tue Aug  3 19:52:35 2021,6962790
6081,Sat Aug  7 17:42:12 2021,3212303
6082,Mon Aug 16 11:56:21 2021,4855453
6083,Mon Aug  2 08:57:30 2021,2827646
6084,Wed Aug  4 07:36:42 2021,2908184
6085,Mon Aug  2 10:10:54 2021,6267876
6086,Mon Aug  9 12:50:38 2021,8629265
6087,Tue Aug  3 13:44:22 2021,3899252
6088,Sat Jul 31 17:09:39 2021,6440793
6089,Wed Aug 18 06:52:41 2021,3607176
6090,Sun Aug 22 08:13:56 2021,9406164
6091,Sat Aug  7 23:53:15 2021,4195093
6092,Fri Aug 13 16:38:22 2021,1554419
6093,Mon Aug  2 09:11:44 2021,7595061
6094,Sat Jul 31 06:42:00 2021,4566898
6095,Sat Jul 31 20:19:31 2021,8474663
6096,Wed Aug 11 00:28:57 2021,8838928
6097,Tue Aug  3 14:38:48 2021,618958
6098,Fri Aug  6 15:07:04 2021,6380265
6099,Fri Aug 20 07:58:02 2021,5294457
6100,Sat Aug  7 15:09:17 2021,8412969
6101,Wed Aug 18 14:35:15 2021,1021720
6102,Thu Aug 12 19:15:39 2021,1166293
6103,Thu Aug 19 08:51:47 2021,7821143
6104,Thu Aug  5 08:20:32 2021,6158553
6105,Thu Aug 19 08:19:51 2021,5597049
6106,Wed Aug  4 18:12:17 2021,141980
6107,Wed Aug 11 21:57:50 2021,8480410
6108,Fri Jul 30 18:30:37 2021,3662329
6109,Sat Jul 31 13:51:27 2021,9100177
6110,Wed Aug 11 18:42:03 2021,1738728
6111,Sat Aug 21 00:42:31 2021,3007769
6112,Sun Aug  8 18:06:49 2021,60878
6113,Wed Aug 11 16:54:26 2021,1422794
6114,Tue Aug 10 21:58:07 2021,2140887
6115,Tue Aug 17 11:44:24 2021,4560507
6116,Thu Jul 29 16:15:57 2021,2287361
6117,Wed Aug 18 02:36:19 2021,5302308
6118,Thu Jul 29 20:30:36 2021,1490219
6119,Thu Aug 12 04:57:59 2021,2314784
6120,Wed Aug  4 06:22:57 2021,4363043
6121,Fri Aug 13 05:09:02 2021,1255712
6122,Thu Aug 19 07:43:54 2021,9790326
6123,Sun Aug 15 05:31:49 2021,2338995
6124,Sat Aug  7 09:00:33 2021,7644672
6125,Sun Aug 22 03:02:11 2021,2568249
6126,Tue Aug 17 11:48:08 2021,29896
6127,Sun Aug 22 17:23:34 2021,5995749
6128,Thu Aug  5 12:45:50 2021,6501186
6129,Sun Aug  8 19:34:05 2021,4296383
6130,Thu Jul 29 18:39:27 2021,8014982
6131,Sat Aug 14 18:38:01 2021,843641
6132,Tue Aug  3 09:00:49 2021,1861758
6133,Sun Aug  1 00:04:36 2021,2308749
6134,Wed Aug  4 04:48:46 2021,6593300
6135,Thu Aug 19 04:59:23 2021,8210088
6136,Mon Aug 16 00:04:05 2021,2618082
6137,Fri Aug 13 18:47:21 2021,4901571
6138,Mon Aug  2 12:00:31 2021,2758267
6139,Sat Jul 31 01:39:25 2021,7689792
6140,Mon Aug  9 15:44:10 2021,7327060
6141,Sun Aug 15 19:38:52 2021,3520254
6142,Sat Aug 21 21:28:11 2021,513821
6143,Fri Jul 30 14:04:33 2021,8408693
6144,Thu Jul 29 19:42:32 2021,166208
6145,Mon Aug 16 01:06:40 2021,8346480
6146,Fri Aug 20 19:08:36 2021,5499073
6147,Tue Aug 10 08:40:04 2021,2958137
6148,Tue Aug 17 04:56:04 2021,2919708
6149,Sat Aug 14 05:03:47 2021,7393062
6150,Sat Aug 21 03:41:29 2021,8575479
6151,Fri Jul 30 14:57:34 2021,5190940
6152,Thu Aug  5 22:53:20 2021,2443845
6153,Wed Aug  4 09:38:51 2021,6719584
6154,Tue Aug  3 16:28:00 2021,7121881
6155,Mon Aug  2 13:02:20 2021,9259801
6156,Sun Aug  1 13:20:31 2021,4165136
6157,Sun Aug 15 17:54:26 2021,3116865
6158,Fri Aug 13 13:29:52 2021,7354010
6159,Tue Aug  3 12:23:46 2021,6919642
6160,Sat Jul 31 14:53:24 2021,8721556
6161,Thu Aug 19 23:49:01 2021,4927270
6162,Thu Aug 12 11:22:31 2021,9413440
6163,Thu Aug 12 12:07:05 2021,6673806
6164,Fri Aug 13 19:30:45 2021,1543542
6165,Sat Aug  7 13:38:53 2021,8543678
6166,Tue Aug 17 21:25:08 2021,8339200
6167,Sun Aug  8 12:23:24 2021,9888402
6168,Sat Aug 21 16:51:35 2021,4895787
6169,Fri Aug 13 22:40:59 2021,6550602
6170,Thu Aug 12 11:13:47 2021,3752956
6171,Tue Aug 17 11:51:06 2021,5665463
6172,Tue Aug 10 09:25:42 2021,9351862
6173,Thu Jul 29 13:23:44 2021,5515218
6174,Sun Aug 22 01:43:43 2021,9567046
6175,Fri Aug 13 07:00:49 2021,1652645
6176,Tue Aug  3 04:14:42 2021,8601332
6177,Mon Aug  2 05:11:59 2021,801406
6178,Fri Jul 30 07:25:33 2021,7095860
6179,Fri Aug  6 23:36:38 2021,178705
6180,Mon Aug 16 19:55:39 2021,9049473
6181,Wed Aug 18 14:36:29 2021,3785849
6182,Wed Aug  4 17:09:17 2021,5569548
6183,Wed Aug 18 17:44:41 2021,4681914
6184,Sun Aug  1 08:58:00 2021,1771202
6185,Wed Aug 11 19:53:36 2021,1256221
6186,Sat Aug 14 16:33:17 2021,3320060
6187,Wed Aug 11 12:50:15 2021,9378511
6188,Mon Aug  9 19:58:15 2021,8445696
6189,Fri Jul 30 09:15:11 2021,170189
6190,Tue Aug  3 08:28:08 2021,1645209
6191,Sat Aug 14 08:27:23 2021,7226078
6192,Fri Aug  6 04:45:32 2021,2926167
6193,Tue Aug 10 07:49:27 2021,2300290
6194,Mon Aug 16 20:53:14 2021,3585516
6195,Mon Aug  2 12:04:46 2021,2759058
6196,Fri Aug 13 22:51:05 2021,9951011
6197,Fri Aug 20 07:21:29 2021,3131494
6198,Sat Aug 14 12:33:39 2021,5423456
6199,Sat Aug 14 21:37:14 2021,8496463
6200,Wed Aug  4 17:40:14 2021,1486800
6201,Thu Aug 19 13:15:27 2021,7679427
6202,Wed Aug 18 18:56:57 2021,6679017
6203,Fri Aug 13 04:43:51 2021,1370073
6204,Mon Aug  2 01:17:11 2021,9720785
6205,Fri Aug 20 01:23:44 2021,3571822
6206,Mon Aug  2 06:56:58 2021,2731933
6207,Fri Aug 20 19:15:53 2021,2837696
6208,Sat Aug 14 14:44:48 2021,1264138
6209,Fri Aug  6 05:31:16 2021,3086638
6210,Wed Aug 18 08:04:31 2021,1583174
6211,Fri Jul 30 08:49:23 2021,6685658
6212,Sun Aug 15 11:35:29 2021,2949354
6213,Fri Aug 13 16:27:27 2021,689552
6214,Sat Aug 21 02:06:53 2021,3791411
6215,Sun Aug 15 01:18:40 2021,1748684
6216,Sat Aug 21 05:35:32 2021,5525065
6217,Sat Aug  7 21:19:24 2021,5672220
6218,Mon Aug 16 13:58:32 2021,3678323
6219,Sun Aug  8 02:41:45 2021,7679602
6220,Tue Aug 10 14:34:46 2021,709376
6221,Fri Aug 20 11:34:14 2021,9114881
6222,Sun Aug 22 17:48:10 2021,9685574
6223,Mon Aug  9 08:22:49 2021,8232430
6224,Fri Aug 13 13:18:53 2021,8106546
6225,Fri Aug  6 12:01:32 2021,5818976
6226,Wed Aug 11 08:34:25 2021,5939321
6227,Mon Aug 16 23:41:29 2021,1194405
6228,Sat Aug  7 02:46:21 2021,227413
6229,Mon Aug  2 22:24:30 2021,8134969
6230,Fri Aug 13 23:53:27 2021,3949138
6231,Mon Aug  9 23:31:51 2021,2260793
6232,Sun Aug 15 23:46:50 2021,3462403
6233,Tue Aug 10 12:25:08 2021,2760394
6234,Thu Aug 12 07:30:44 2021,4421397
6235,Sun Aug 15 06:07:23 2021,290890
6236,Thu Aug 12 09:35:18 2021,7468447
6237,Sun Aug  1 20:45:28 2021,1800404
6238,Wed Aug  4 00:43:47 2021,748101
6239,Sun Aug 22 00:33:44 2021,1983568
6240,Sun Aug  1 03:16:08 2021,3613014
6241,Tue Aug 17 14:40:54 2021,5055885
6242,Wed Aug 18 11:39:01 2021,4444663
6243,Sat Aug  7 23:06:40 2021,8150855
6244,Sat Aug 14 01:09:10 2021,6829590
6245,Mon Aug 16 03:56:29 2021,5187763
6246,Sun Aug  8 04:46:30 2021,3204048
6247,Mon Aug  9 07:36:41 2021,9013600
6248,Sat Aug  7 06:22:31 2021,5866251
6249,Tue Aug  3 22:16:19 2021,7655221
6250,Sat Aug 21 19:05:53 2021,1353632
6251,Sat Aug  7 08:32:29 2021,2552406
6252,Thu Aug 12 00:27:33 2021,7820793
6253,Thu Aug 19 03:36:56 2021,6412248
6254,Thu Aug 19 16:54:19 2021,1181036
6255,Tue Aug 17 07:55:04 2021,6092132
6256,Fri Jul 30 16:17:13 2021,6367173
6257,Fri Aug  6 04:52:34 2021,8669740
6258,Fri Aug 13 14:45:13 2021,6759111
6259,Sun Aug 15 07:35:03 2021,439846
6260,Sat Aug 14 22:24:53 2021,1082448
6261,Mon Aug  2 16:14:23 2021,4371089
6262,Fri Aug 20 21:47:41 2021,4779555
6263,Mon Aug  9 17:02:06 2021,4649682
6264,Wed Aug 18 00:59:32 2021,4368970
6265,Sun Aug  8 17:56:23 2021,8612204
6266,Sat Aug  7 18:57:42 2021,8943176
6267,Tue Aug  3 10:53:49 2021,2524499
6268,Sat Aug 14 01:14:49 2021,2318343
6269,Sat Jul 31 15:40:38 2021,6602425
6270,Thu Aug 12 23:21:23 2021,9483786
6271,Thu Aug 19 15:10:40 2021,8277092
6272,Sat Aug 14 01:39:10 2021,8978591
6273,Sat Jul 31 19:41:58 2021,2877479
6274,Thu Aug  5 05:31:09 2021,6878583
6275,Thu Aug 19 03:37:22 2021,8562677
6276,Thu Aug 12 18:33:33 2021,8778322
6277,Mon Aug 16 08:28:13 2021,3342450
6278,Wed Aug 18 15:05:20 2021,8199681
6279,Tue Aug 10 17:48:06 2021,3311866
6280,Fri Aug 20 08:28:34 2021,1732804
6281,Sun Aug  8 01:51:41 2021,3917993
6282,Wed Aug  4 14:32:42 2021,2293847
6283,Sat Aug  7 20:05:42 2021,3476903
6284,Sat Aug 14 07:09:14 2021,386627
6285,Wed Aug 11 16:49:41 2021,6808328
6286,Sun Aug  1 00:14:00 2021,9824658
6287,Thu Aug 12 03:23:43 2021,3180711
6288,Sun Aug 15 00:15:23 2021,7437434
6289,Wed Aug 18 13:45:10 2021,1469487
6290,Tue Aug  3 06:55:34 2021,3668673
6291,Fri Jul 30 17:37:14 2021,5474426
6292,Mon Aug  9 16:11:54 2021,5400949
6293,Sat Aug 21 06:14:06 2021,8795230
6294,Sat Jul 31 00:20:47 2021,6680965
6295,Mon Aug 16 20:21:20 2021,6739424
6296,Fri Jul 30 03:23:39 2021,662648
6297,Tue Aug 10 14:50:16 2021,6519970
6298,Thu Aug 19 10:15:12 2021,868376
6299,Sun Aug 22 00:19:35 2021,7832177
6300,Sat Aug  7 08:07:17 2021,4606228
6301,Wed Aug  4 05:56:40 2021,6597438
6302,Thu Aug 12 01:31:31 2021,3984410
6303,Mon Aug  9 11:19:39 2021,9790701
6304,Wed Aug  4 20:31:18 2021,7512393
6305,Mon Aug  9 18:20:50 2021,4948238
6306,Sat Aug  7 15:31:27 2021,6676021
6307,Fri Jul 30 21:26:07 2021,7213806
6308,Wed Aug  4 05:35:44 2021,8299805
6309,Sun Aug 15 14:28:09 2021,6689696
6310,Thu Aug 12 15:07:58 2021,7152734
6311,Sun Aug 22 01:41:22 2021,5508033
6312,Thu Aug 12 11:01:12 2021,8802704
6313,Tue Aug 10 14:23:39 2021,2856749
6314,Fri Jul 30 10:12:36 2021,269760
6315,Tue Aug  3 09:16:47 2021,7872952
6316,Tue Aug 10 09:41:04 2021,5982825
6317,Fri Aug 13 19:30:58 2021,4825459
6318,Thu Aug 12 21:06:25 2021,8125961
6319,Sat Aug 14 07:28:24 2021,4498648
6320,Fri Aug  6 06:33:37 2021,8852436
6321,Thu Aug  5 22:03:30 2021,9270521
6322,Tue Aug  3 00:55:12 2021,8952634
6323,Thu Aug 12 21:34:36 2021,3183507
6324,Wed Aug 18 10:51:42 2021,6491266
6325,Sat Aug  7 03:25:47 2021,6908880
6326,Fri Jul 30 00:10:25 2021,3550884
6327,Fri Aug 20 12:33:56 2021,6896089
6328,Wed Aug 11 17:38:02 2021,1499548
6329,Wed Aug  4 08:39:05 2021,5011948
6330,Fri Aug  6 03:31:29 2021,2338045
6331,Mon Aug  2 19:37:07 2021,4024440
6332,Fri Jul 30 15:12:23 2021,6533851
6333,Mon Aug 16 02:17:18 2021,2672203
6334,Fri Aug 20 06:15:10 2021,1689183
6335,Fri Aug  6 04:03:27 2021,4595859
6336,Fri Aug 20 14:26:17 2021,3620106
6337,Wed Aug  4 16:33:33 2021,1077009
6338,Fri Aug 13 20:15:38 2021,4155777
6339,Sun Aug  8 19:55:54 2021,6082049
6340,Fri Jul 30 15:46:44 2021,7766208
6341,Tue Aug 17 06:52:18 2021,981676
6342,Tue Aug 10 12:31:36 2021,1754960
6343,Tue Aug 10 18:36:58 2021,7084278
6344,Thu Aug 12 12:41:35 2021,8466564
6345,Thu Aug 19 16:08:28 2021,6955075
6346,Sat Aug  7 07:28:45 2021,9851495
6347,Fri Jul 30 19:00:53 2021,4131854
6348,Wed Aug 18 04:09:50 2021,1101311
6349,Sat Jul 31 00:01:09 2021,5691870
6350,Sun Aug  1 17:23:05 2021,6178042
6351,Sat Aug 21 19:38:44 2021,4012602
6352,Sat Aug 21 02:34:45 2021,6280147
6353,Mon Aug  2 05:26:02 2021,3253652
6354,Fri Jul 30 20:20:32 2021,1862380
6355,Sat Jul 31 11:04:18 2021,9152509
6356,Wed Aug 18 14:12:57 2021,8350599
6357,Sat Aug 21 21:15:31 2021,1060290
6358,Thu Aug 19 13:00:57 2021,5669004
6359,Thu Aug 19 09:44:41 2021,2327952
6360,Mon Aug  9 07:45:17 2021,6573880
6361,Mon Aug  2 18:09:10 2021,9780148
6362,Thu Aug  5 02:34:03 2021,2456908
6363,Fri Aug  6 12:13:22 2021,5951141
6364,Tue Aug  3 04:34:56 2021,1847689
6365,Tue Aug  3 05:11:24 2021,5169408
